"Activity_ID","ActivityNumber","ActivityName","SeasonName","ChildSeasonName","Type","Status","CategoryName","OtherCategoryName","RiskCategoryName","EnrollMin","EnrollMax","NumberEnrolled","BeginningDate","EndingDate","StartingTime","EndingTime","AgesMin","AgesMinMonth","AgesMinWeek","AgesMax","AgesMaxMonth","AgesMaxWeek","GradeMin","GradeMax","WeekDays","PrimaryInstructorName","NumberOfHours","NumberOfDates","ActivityLocation","FeeDescription","AccountName","KeyFeesTotal","OtherFeesTotal","FeeSummary","Description","PublicURL"
76817,"382.2.0853","Soccer 1: Techniques & Teamwork (indoor)","Fall 2018","--","Classes","Open","Sports","Camden Community Center",,5,"24",0,"12/7/18","1/18/19","3:40 PM","4:25 PM",5,0,0,6,11,4,,,"F","Kidz Love Soccer, Staff","3.000",4,"CM Gymnasium B at Camden Community Center","Activity Fee","Camden - Leisure Classes","58.00","62.00","Resident: $58.00. Non-resident: $62.00","Players will learn dribbling, passing, defense and shooting goals! Fun, skill games are played at every session, and every participant will have a ball at his or her feet. Perfect for first time players while being fun and engaging for kids with some experience. All participants receive a soccer jersey! Shin guards are required after the first meeting. Class Status Hotline:  1-888-372-5803","http://apm.activecommunities.com/sanjoseparksandrec/Activity_Search/76817"
76788,"382.2.0833","Soccer 2: Skillz & Scrimmages","Fall 2018","--","Classes","Open","Sports","Camden Community Center",,5,"36",1,"9/12/18","10/31/18","4:20 PM","5:05 PM",7,0,0,10,11,4,,,"W","Kidz Love Soccer, Staff","6.000",8,"Camden Soccer Field at Camden Park","Activity Fee","Camden - Leisure Classes","116.00","120.00","Resident: $116.00. Non-resident: $120.00","Kidz will enjoy advanced skill building: dribbling, passing, shooting and more in a team format. This class teaches individual skills and team play with lots of fun and action! All skill levels are welcome. All participants receive a Kidz Love Soccer jersey! Shinguards are required.Class Status Hotline:  1-888-372-5803","http://apm.activecommunities.com/sanjoseparksandrec/Activity_Search/76788"
76793,"382.2.0838","Soccer 2: Skillz & Scrimmages","Fall 2018","--","Classes","Open","Sports","Camden Community Center",,8,"36",1,"9/13/18","10/18/18","4:55 PM","5:40 PM",7,0,0,10,11,4,,,"Th","Kidz Love Soccer, Staff","4.500",6,"Doerr Park Soccer Field at Doerr Park","Activity Fee","Camden - Leisure Classes","89.00","93.00","Resident: $89.00. Non-resident: $93.00","Kidz will enjoy advanced skill building: dribbling, passing, shooting and more in a team format. This class teaches individual skills and team play with lots of fun and action! All skill levels are welcome. All participants receive a Kidz Love Soccer jersey! Shinguards are required.Class Status Hotline:  1-888-372-5803","http://apm.activecommunities.com/sanjoseparksandrec/Activity_Search/76793"
76796,"382.2.0841","Soccer 2: Skillz & Scrimmages","Fall 2018","--","Classes","Open","Sports","Camden Community Center",,5,"36",0,"9/14/18","11/2/18","4:30 PM","5:15 PM",7,0,0,10,11,4,,,"F","Kidz Love Soccer, Staff","6.000",8,"Paul Moore Park Soccer Field at Paul Moore Park","Activity Fee","Camden - Leisure Classes","116.00","120.00","Resident: $116.00. Non-resident: $120.00","Kidz will enjoy advanced skill building: dribbling, passing, shooting and more in a team format. This class teaches individual skills and team play with lots of fun and action! All skill levels are welcome. All participants receive a Kidz Love Soccer jersey! Shinguards are required.Class Status Hotline:  1-888-372-5803","http://apm.activecommunities.com/sanjoseparksandrec/Activity_Search/76796"
76804,"382.2.0849","Soccer 2: Skillz & Scrimmages","Fall 2018","--","Classes","Open","Sports","Camden Community Center",,8,"40",8,"9/22/18","11/17/18","11:55 AM","12:40 PM",7,0,0,10,11,4,,,"Sa","Kidz Love Soccer, Staff","6.000",8,"Camden Soccer Field at Camden Park","Activity Fee","Camden - Leisure Classes","116.00","120.00","Resident: $116.00. Non-resident: $120.00","Kidz will enjoy advanced skill building: dribbling, passing, shooting and more in a team format. This class teaches individual skills and team play with lots of fun and action! All skill levels are welcome. All participants receive a Kidz Love Soccer jersey! Shinguards are required.Class Status Hotline:  1-888-372-5803","http://apm.activecommunities.com/sanjoseparksandrec/Activity_Search/76804"
76818,"382.2.0854","Soccer 2: Skillz & Srimmages","Fall 2018","--","Classes","Open","Sports","Camden Community Center",,5,"24",0,"12/7/18","1/18/19","4:30 PM","5:15 PM",7,0,0,10,11,4,,,"F","Kidz Love Soccer, Staff","3.000",4,"CM Gymnasium B at Camden Community Center","Activity Fee","Camden - Leisure Classes","58.00","62.00","Resident: $58.00. Non-resident: $62.00","Kidz will enjoy advanced skill building: dribbling, passing, shooting and more in a team format. This class teaches individual skills and team play with lots of fun and action! All skill levels are welcome. All participants receive a Kidz Love Soccer jersey! Shin guards are required. Class Status Hotline:   1-888-372-5803","http://apm.activecommunities.com/sanjoseparksandrec/Activity_Search/76818"
76800,"382.2.0845","Tot-Soccer","Fall 2018","--","Classes","Open","Sports","Camden Community Center",,5,"36",8,"9/22/18","11/17/18","9:00 AM","9:30 AM",3,5,0,4,11,4,,,"Sa","Kidz Love Soccer, Staff","4.000",8,"Camden Soccer Field at Camden Park","Activity Fee","Camden - Leisure Classes","116.00","120.00","Resident: $116.00. Non-resident: $120.00","Little tykes will enjoy running and kicking just like the big kids!  Encourages large motor skill development through fun soccer games and introduces small children to the group setting. All participants receive a Kidz Love Soccer jersey! Shin guards are required after the first meeting.Class Status Hotline:  1-888-372-5803","http://apm.activecommunities.com/sanjoseparksandrec/Activity_Search/76800"
76786,"382.2.0831","Tot/Pre Soccer","Fall 2018","--","Classes","Open","Sports","Camden Community Center",,5,"36",0,"9/12/18","10/31/18","10:10 AM","10:45 AM",3,5,0,5,11,4,,,"W","Kidz Love Soccer, Staff","4.667",8,"Camden Soccer Field at Camden Park","Activity Fee","Camden - Leisure Classes","116.00","120.00","Resident: $116.00. Non-resident: $120.00","""Little tykes will enjoy running and kicking just like the big kids! Learn core soccer skills through our energetic, all-inclusive games. In addition to soccer skills, we develop good sportsmanship and a lifelong love of soccer. All participants receive a Kidz Love Soccer jersey! Shin guards are required after the first meeting. Class Status Hotline:  1-888-372-5803","http://apm.activecommunities.com/sanjoseparksandrec/Activity_Search/76786"
76789,"382.2.0834","Tot/Pre Soccer","Fall 2018","--","Classes","Open","Sports","Camden Community Center",,5,"36",2,"9/12/18","10/17/18","5:10 PM","5:45 PM",3,5,0,5,11,4,,,"W","Kidz Love Soccer, Staff","3.500",6,"Camden Soccer Field at Camden Park","Activity Fee","Camden - Leisure Classes","89.00","93.00","Resident: $89.00. Non-resident: $93.00","""Little tykes will enjoy running and kicking just like the big kids! Learn core soccer skills through our energetic, all-inclusive games. In addition to soccer skills, we develop good sportsmanship and a lifelong love of soccer. All participants receive a Kidz Love Soccer jersey! Shin guards are required after the first meeting. Class Status Hotline:  1-888-372-5803","http://apm.activecommunities.com/sanjoseparksandrec/Activity_Search/76789"
76791,"382.2.0836","Tot/Pre Soccer","Fall 2018","--","Classes","Open","Sports","Camden Community Center",,5,"36",2,"9/13/18","11/1/18","3:25 PM","4:00 PM",3,5,0,5,11,4,,,"Th","Kidz Love Soccer, Staff","4.667",8,"Doerr Park Soccer Field at Doerr Park","Activity Fee","Camden - Leisure Classes","116.00","120.00","Resident: $116.00. Non-resident: $120.00","""Little tykes will enjoy running and kicking just like the big kids! Learn core soccer skills through our energetic, all-inclusive games. In addition to soccer skills, we develop good sportsmanship and a lifelong love of soccer. All participants receive a Kidz Love Soccer jersey! Shin guards are required after the first meeting. Class Status Hotline:  1-888-372-5803","http://apm.activecommunities.com/sanjoseparksandrec/Activity_Search/76791"
76794,"382.2.0839","Tot/Pre Soccer","Fall 2018","--","Classes","Open","Sports","Camden Community Center",,5,"36",0,"9/14/18","11/2/18","3:00 PM","3:35 PM",3,5,0,5,11,4,,,"F","Kidz Love Soccer, Staff","4.667",8,"Paul Moore Park Soccer Field at Paul Moore Park","Activity Fee","Camden - Leisure Classes","116.00","120.00","Resident: $116.00. Non-resident: $120.00","""Little tykes will enjoy running and kicking just like the big kids! Learn core soccer skills through our energetic, all-inclusive games. In addition to soccer skills, we develop good sportsmanship and a lifelong love of soccer. All participants receive a Kidz Love Soccer jersey! Shin guards are required after the first meeting. Class Status Hotline:  1-888-372-5803","http://apm.activecommunities.com/sanjoseparksandrec/Activity_Search/76794"
76810,"382.2.0850","Tot/Pre Soccer (indoor)","Fall 2018","--","Classes","Open","Sports","Camden Community Center",,5,"24",0,"11/30/18","1/18/19","9:30 AM","10:05 AM",3,5,0,5,11,4,,,"F","Kidz Love Soccer, Staff","2.917",5,"CM Gymnasium B at Camden Community Center","Activity Fee","Camden - Leisure Classes","72.00","76.00","Resident: $72.00. Non-resident: $76.00","""Little tykes will enjoy running and kicking just like the big kids! Learn core soccer skills through our energetic, all-inclusive games. In addition to soccer skills, we develop good sportsmanship and a lifelong love of soccer. All participants receive a Kidz Love Soccer jersey! Shin guards are required after the first meeting. Class Status Hotline:  1-888-372-5803","http://apm.activecommunities.com/sanjoseparksandrec/Activity_Search/76810"
76812,"382.2.0852","Tot/Pre Soccer (indoor)","Fall 2018","--","Classes","Open","Sports","Camden Community Center",,5,"24",0,"12/7/18","1/18/19","3:00 PM","3:35 PM",3,5,0,5,11,4,,,"F","Kidz Love Soccer, Staff","2.333",4,"CM Gymnasium B at Camden Community Center","Activity Fee","Camden - Leisure Classes","58.00","62.00","Resident: $58.00. Non-resident: $62.00","""Little tykes will enjoy running and kicking just like the big kids! Learn core soccer skills through our energetic, all-inclusive games. In addition to soccer skills, we develop good sportsmanship and a lifelong love of soccer. All participants receive a Kidz Love Soccer jersey! Shin guards are required after the first meeting. Class Status Hotline:  1-888-372-5803","http://apm.activecommunities.com/sanjoseparksandrec/Activity_Search/76812"
77122,"214.2.0819","Adult Co-Ed Kick Ball Recreation League","Fall 2018","--","Classes","Open","Sports","Evergreen Community Center",,4,"6",0,"9/12/18","11/7/18","6:45 PM","9:45 PM",18,0,0,99,11,4,,,"W","Department, Staff","27.000",9,"RAMAC Park","Resident","Evergreen - Leisure Classes","540.00","544.00","Resident: $540.00. Non-resident: $544.00","This adult co-ed kick ball recreation league is fun for everyone. This kick ball league is played like the elementary school game you remember ? the one with the big red playground ball. It's an easy game that is open to all skill levels. Coed Rules: 9 fielders, 6 men maximum and 3 women minimum. Games are played on Wednesdays and will be played at RAMAC park.","http://apm.activecommunities.com/sanjoseparksandrec/Activity_Search/77122"
76287,"214.2.0840","Beginner Fencing Program-NEW!","Fall 2018","--","Classes","Cancelled","Sports","Evergreen Community Center",,0,"12",0,"9/14/18","10/19/18","4:30 PM","5:30 PM",7,0,0,14,11,4,,,"F","Academy Of Fencing Masters, Staff","0.000",0,"Multi-purpose Room EV B at Evergreen Community Center","Activity Fee","Evergreen - Leisure Classes","188.00","192.00","Resident: $188.00. Non-resident: $192.00","The Beginner Fencing Program is provided for  children 7-14 years old who never fenced before or have very limited  knowledge and experience in fencing. This fun and engaging fencing class  introduces participants to the Olympic sport of fencing and gives them basic  fundamentals needed to start fencing and develop basic skills. This class  covers basic eye-hand-foot coordination, proper fencing form and technique,  footwork, bladework, distance control, introduction to fencing rules, safety  rules, fencing etiquette and sportsmanship.","http://apm.activecommunities.com/sanjoseparksandrec/Activity_Search/76287"
76288,"214.2.0841","Beginner Fencing Program-NEW!","Fall 2018","--","Classes","Cancelled","Sports","Evergreen Community Center",,0,"12",0,"9/14/18","10/19/18","5:45 PM","6:45 PM",7,0,0,14,11,4,,,"F","Academy Of Fencing Masters, Staff","0.000",0,"Multi-purpose Room EV B at Evergreen Community Center","Activity Fee","Evergreen - Leisure Classes","188.00","192.00","Resident: $188.00. Non-resident: $192.00","The Beginner Fencing Program is provided for  children 7-14 years old who never fenced before or have very limited  knowledge and experience in fencing. This fun and engaging fencing class  introduces participants to the Olympic sport of fencing and gives them basic  fundamentals needed to start fencing and develop basic skills. This class  covers basic eye-hand-foot coordination, proper fencing form and technique,  footwork, bladework, distance control, introduction to fencing rules, safety  rules, fencing etiquette and sportsmanship.","http://apm.activecommunities.com/sanjoseparksandrec/Activity_Search/76288"
